Path,Machine_Type,Dataset,Status,Machine_ID,Sample_ID,nb_echantillon,freq_echantillonnage
Data\ToyConveyor\train\normal_id_02_00000600.wav,ToyConveyor,train,normal,02,00000600,160000,16000
Data\ToyConveyor\train\normal_id_02_00000601.wav,ToyConveyor,train,normal,02,00000601,160000,16000
Data\ToyConveyor\train\normal_id_02_00000602.wav,ToyConveyor,train,normal,02,00000602,160000,16000
Data\ToyConveyor\train\normal_id_02_00000603.wav,ToyConveyor,train,normal,02,00000603,160000,16000
Data\ToyConveyor\train\normal_id_02_00000604.wav,ToyConveyor,train,normal,02,00000604,160000,16000
Data\ToyConveyor\train\normal_id_02_00000605.wav,ToyConveyor,train,normal,02,00000605,160000,16000
Data\ToyConveyor\train\normal_id_02_00000606.wav,ToyConveyor,train,normal,02,00000606,160000,16000
Data\ToyConveyor\train\normal_id_02_00000607.wav,ToyConveyor,train,normal,02,00000607,160000,16000
Data\ToyConveyor\train\normal_id_02_00000608.wav,ToyConveyor,train,normal,02,00000608,160000,16000
Data\ToyConveyor\train\normal_id_02_00000609.wav,ToyConveyor,train,normal,02,00000609,160000,16000
Data\ToyConveyor\train\normal_id_02_00000610.wav,ToyConveyor,train,normal,02,00000610,160000,16000
Data\ToyConveyor\train\normal_id_02_00000611.wav,ToyConveyor,train,normal,02,00000611,160000,16000
Data\ToyConveyor\train\normal_id_02_00000612.wav,ToyConveyor,train,normal,02,00000612,160000,16000
Data\ToyConveyor\train\normal_id_02_00000613.wav,ToyConveyor,train,normal,02,00000613,160000,16000
Data\ToyConveyor\train\normal_id_02_00000614.wav,ToyConveyor,train,normal,02,00000614,160000,16000
Data\ToyConveyor\train\normal_id_02_00000615.wav,ToyConveyor,train,normal,02,00000615,160000,16000
Data\ToyConveyor\train\normal_id_02_00000616.wav,ToyConveyor,train,normal,02,00000616,160000,16000
Data\ToyConveyor\train\normal_id_02_00000617.wav,ToyConveyor,train,normal,02,00000617,160000,16000
Data\ToyConveyor\train\normal_id_02_00000618.wav,ToyConveyor,train,normal,02,00000618,160000,16000
Data\ToyConveyor\train\normal_id_02_00000619.wav,ToyConveyor,train,normal,02,00000619,160000,16000
Data\ToyConveyor\train\normal_id_02_00000620.wav,ToyConveyor,train,normal,02,00000620,160000,16000
Data\ToyConveyor\train\normal_id_02_00000621.wav,ToyConveyor,train,normal,02,00000621,160000,16000
Data\ToyConveyor\train\normal_id_02_00000622.wav,ToyConveyor,train,normal,02,00000622,160000,16000
Data\ToyConveyor\train\normal_id_02_00000623.wav,ToyConveyor,train,normal,02,00000623,160000,16000
Data\ToyConveyor\train\normal_id_02_00000624.wav,ToyConveyor,train,normal,02,00000624,160000,16000
Data\ToyConveyor\train\normal_id_02_00000625.wav,ToyConveyor,train,normal,02,00000625,160000,16000
Data\ToyConveyor\train\normal_id_02_00000626.wav,ToyConveyor,train,normal,02,00000626,160000,16000
Data\ToyConveyor\train\normal_id_02_00000627.wav,ToyConveyor,train,normal,02,00000627,160000,16000
Data\ToyConveyor\train\normal_id_02_00000628.wav,ToyConveyor,train,normal,02,00000628,160000,16000
Data\ToyConveyor\train\normal_id_02_00000629.wav,ToyConveyor,train,normal,02,00000629,160000,16000
Data\ToyConveyor\train\normal_id_02_00000630.wav,ToyConveyor,train,normal,02,00000630,160000,16000
Data\ToyConveyor\train\normal_id_02_00000631.wav,ToyConveyor,train,normal,02,00000631,160000,16000
Data\ToyConveyor\train\normal_id_02_00000632.wav,ToyConveyor,train,normal,02,00000632,160000,16000
Data\ToyConveyor\train\normal_id_02_00000633.wav,ToyConveyor,train,normal,02,00000633,160000,16000
Data\ToyConveyor\train\normal_id_02_00000634.wav,ToyConveyor,train,normal,02,00000634,160000,16000
Data\ToyConveyor\train\normal_id_02_00000635.wav,ToyConveyor,train,normal,02,00000635,160000,16000
Data\ToyConveyor\train\normal_id_02_00000636.wav,ToyConveyor,train,normal,02,00000636,160000,16000
Data\ToyConveyor\train\normal_id_02_00000637.wav,ToyConveyor,train,normal,02,00000637,160000,16000
Data\ToyConveyor\train\normal_id_02_00000638.wav,ToyConveyor,train,normal,02,00000638,160000,16000
Data\ToyConveyor\train\normal_id_02_00000639.wav,ToyConveyor,train,normal,02,00000639,160000,16000
Data\ToyConveyor\train\normal_id_02_00000640.wav,ToyConveyor,train,normal,02,00000640,160000,16000
Data\ToyConveyor\train\normal_id_02_00000641.wav,ToyConveyor,train,normal,02,00000641,160000,16000
Data\ToyConveyor\train\normal_id_02_00000642.wav,ToyConveyor,train,normal,02,00000642,160000,16000
Data\ToyConveyor\train\normal_id_02_00000643.wav,ToyConveyor,train,normal,02,00000643,160000,16000
Data\ToyConveyor\train\normal_id_02_00000644.wav,ToyConveyor,train,normal,02,00000644,160000,16000
Data\ToyConveyor\train\normal_id_02_00000645.wav,ToyConveyor,train,normal,02,00000645,160000,16000
Data\ToyConveyor\train\normal_id_02_00000646.wav,ToyConveyor,train,normal,02,00000646,160000,16000
Data\ToyConveyor\train\normal_id_02_00000647.wav,ToyConveyor,train,normal,02,00000647,160000,16000
Data\ToyConveyor\train\normal_id_02_00000648.wav,ToyConveyor,train,normal,02,00000648,160000,16000
Data\ToyConveyor\train\normal_id_02_00000649.wav,ToyConveyor,train,normal,02,00000649,160000,16000
Data\ToyConveyor\train\normal_id_02_00000650.wav,ToyConveyor,train,normal,02,00000650,160000,16000
Data\ToyConveyor\train\normal_id_02_00000651.wav,ToyConveyor,train,normal,02,00000651,160000,16000
Data\ToyConveyor\train\normal_id_02_00000652.wav,ToyConveyor,train,normal,02,00000652,160000,16000
Data\ToyConveyor\train\normal_id_02_00000653.wav,ToyConveyor,train,normal,02,00000653,160000,16000
Data\ToyConveyor\train\normal_id_02_00000654.wav,ToyConveyor,train,normal,02,00000654,160000,16000
Data\ToyConveyor\train\normal_id_02_00000655.wav,ToyConveyor,train,normal,02,00000655,160000,16000
Data\ToyConveyor\train\normal_id_02_00000656.wav,ToyConveyor,train,normal,02,00000656,160000,16000
Data\ToyConveyor\train\normal_id_02_00000657.wav,ToyConveyor,train,normal,02,00000657,160000,16000
Data\ToyConveyor\train\normal_id_02_00000658.wav,ToyConveyor,train,normal,02,00000658,160000,16000
Data\ToyConveyor\train\normal_id_02_00000659.wav,ToyConveyor,train,normal,02,00000659,160000,16000
Data\ToyConveyor\train\normal_id_02_00000660.wav,ToyConveyor,train,normal,02,00000660,160000,16000
Data\ToyConveyor\train\normal_id_02_00000661.wav,ToyConveyor,train,normal,02,00000661,160000,16000
Data\ToyConveyor\train\normal_id_02_00000662.wav,ToyConveyor,train,normal,02,00000662,160000,16000
Data\ToyConveyor\train\normal_id_02_00000663.wav,ToyConveyor,train,normal,02,00000663,160000,16000
Data\ToyConveyor\train\normal_id_02_00000664.wav,ToyConveyor,train,normal,02,00000664,160000,16000
Data\ToyConveyor\train\normal_id_02_00000665.wav,ToyConveyor,train,normal,02,00000665,160000,16000
Data\ToyConveyor\train\normal_id_02_00000666.wav,ToyConveyor,train,normal,02,00000666,160000,16000
Data\ToyConveyor\train\normal_id_02_00000667.wav,ToyConveyor,train,normal,02,00000667,160000,16000
Data\ToyConveyor\train\normal_id_02_00000668.wav,ToyConveyor,train,normal,02,00000668,160000,16000
Data\ToyConveyor\train\normal_id_02_00000669.wav,ToyConveyor,train,normal,02,00000669,160000,16000
Data\ToyConveyor\train\normal_id_02_00000670.wav,ToyConveyor,train,normal,02,00000670,160000,16000
Data\ToyConveyor\train\normal_id_02_00000671.wav,ToyConveyor,train,normal,02,00000671,160000,16000
Data\ToyConveyor\train\normal_id_02_00000672.wav,ToyConveyor,train,normal,02,00000672,160000,16000
Data\ToyConveyor\train\normal_id_02_00000673.wav,ToyConveyor,train,normal,02,00000673,160000,16000
Data\ToyConveyor\train\normal_id_02_00000674.wav,ToyConveyor,train,normal,02,00000674,160000,16000
Data\ToyConveyor\train\normal_id_02_00000675.wav,ToyConveyor,train,normal,02,00000675,160000,16000
Data\ToyConveyor\train\normal_id_02_00000676.wav,ToyConveyor,train,normal,02,00000676,160000,16000
Data\ToyConveyor\train\normal_id_02_00000677.wav,ToyConveyor,train,normal,02,00000677,160000,16000
Data\ToyConveyor\train\normal_id_02_00000678.wav,ToyConveyor,train,normal,02,00000678,160000,16000
Data\ToyConveyor\train\normal_id_02_00000679.wav,ToyConveyor,train,normal,02,00000679,160000,16000
Data\ToyConveyor\train\normal_id_02_00000680.wav,ToyConveyor,train,normal,02,00000680,160000,16000
Data\ToyConveyor\train\normal_id_02_00000681.wav,ToyConveyor,train,normal,02,00000681,160000,16000
Data\ToyConveyor\train\normal_id_02_00000682.wav,ToyConveyor,train,normal,02,00000682,160000,16000
Data\ToyConveyor\train\normal_id_02_00000683.wav,ToyConveyor,train,normal,02,00000683,160000,16000
Data\ToyConveyor\train\normal_id_02_00000684.wav,ToyConveyor,train,normal,02,00000684,160000,16000
Data\ToyConveyor\train\normal_id_02_00000685.wav,ToyConveyor,train,normal,02,00000685,160000,16000
Data\ToyConveyor\train\normal_id_02_00000686.wav,ToyConveyor,train,normal,02,00000686,160000,16000
Data\ToyConveyor\train\normal_id_02_00000687.wav,ToyConveyor,train,normal,02,00000687,160000,16000
Data\ToyConveyor\train\normal_id_02_00000688.wav,ToyConveyor,train,normal,02,00000688,160000,16000
Data\ToyConveyor\train\normal_id_02_00000689.wav,ToyConveyor,train,normal,02,00000689,160000,16000
Data\ToyConveyor\train\normal_id_02_00000690.wav,ToyConveyor,train,normal,02,00000690,160000,16000
Data\ToyConveyor\train\normal_id_02_00000691.wav,ToyConveyor,train,normal,02,00000691,160000,16000
Data\ToyConveyor\train\normal_id_02_00000692.wav,ToyConveyor,train,normal,02,00000692,160000,16000
Data\ToyConveyor\train\normal_id_02_00000693.wav,ToyConveyor,train,normal,02,00000693,160000,16000
Data\ToyConveyor\train\normal_id_02_00000694.wav,ToyConveyor,train,normal,02,00000694,160000,16000
Data\ToyConveyor\train\normal_id_02_00000695.wav,ToyConveyor,train,normal,02,00000695,160000,16000
Data\ToyConveyor\train\normal_id_02_00000696.wav,ToyConveyor,train,normal,02,00000696,160000,16000
Data\ToyConveyor\train\normal_id_02_00000697.wav,ToyConveyor,train,normal,02,00000697,160000,16000
Data\ToyConveyor\train\normal_id_02_00000698.wav,ToyConveyor,train,normal,02,00000698,160000,16000
Data\ToyConveyor\train\normal_id_02_00000699.wav,ToyConveyor,train,normal,02,00000699,160000,16000
Data\ToyConveyor\train\normal_id_02_00000700.wav,ToyConveyor,train,normal,02,00000700,160000,16000
Data\ToyConveyor\train\normal_id_02_00000701.wav,ToyConveyor,train,normal,02,00000701,160000,16000
Data\ToyConveyor\train\normal_id_02_00000702.wav,ToyConveyor,train,normal,02,00000702,160000,16000
Data\ToyConveyor\train\normal_id_02_00000703.wav,ToyConveyor,train,normal,02,00000703,160000,16000
Data\ToyConveyor\train\normal_id_02_00000704.wav,ToyConveyor,train,normal,02,00000704,160000,16000
Data\ToyConveyor\train\normal_id_02_00000705.wav,ToyConveyor,train,normal,02,00000705,160000,16000
Data\ToyConveyor\train\normal_id_02_00000706.wav,ToyConveyor,train,normal,02,00000706,160000,16000
Data\ToyConveyor\train\normal_id_02_00000707.wav,ToyConveyor,train,normal,02,00000707,160000,16000
Data\ToyConveyor\train\normal_id_02_00000708.wav,ToyConveyor,train,normal,02,00000708,160000,16000
Data\ToyConveyor\train\normal_id_02_00000709.wav,ToyConveyor,train,normal,02,00000709,160000,16000
Data\ToyConveyor\train\normal_id_02_00000710.wav,ToyConveyor,train,normal,02,00000710,160000,16000
Data\ToyConveyor\train\normal_id_02_00000711.wav,ToyConveyor,train,normal,02,00000711,160000,16000
Data\ToyConveyor\train\normal_id_02_00000712.wav,ToyConveyor,train,normal,02,00000712,160000,16000
Data\ToyConveyor\train\normal_id_02_00000713.wav,ToyConveyor,train,normal,02,00000713,160000,16000
Data\ToyConveyor\train\normal_id_02_00000714.wav,ToyConveyor,train,normal,02,00000714,160000,16000
Data\ToyConveyor\train\normal_id_02_00000715.wav,ToyConveyor,train,normal,02,00000715,160000,16000
Data\ToyConveyor\train\normal_id_02_00000716.wav,ToyConveyor,train,normal,02,00000716,160000,16000
Data\ToyConveyor\train\normal_id_02_00000717.wav,ToyConveyor,train,normal,02,00000717,160000,16000
Data\ToyConveyor\train\normal_id_02_00000718.wav,ToyConveyor,train,normal,02,00000718,160000,16000
Data\ToyConveyor\train\normal_id_02_00000719.wav,ToyConveyor,train,normal,02,00000719,160000,16000
Data\ToyConveyor\train\normal_id_02_00000720.wav,ToyConveyor,train,normal,02,00000720,160000,16000
Data\ToyConveyor\train\normal_id_02_00000721.wav,ToyConveyor,train,normal,02,00000721,160000,16000
Data\ToyConveyor\train\normal_id_02_00000722.wav,ToyConveyor,train,normal,02,00000722,160000,16000
Data\ToyConveyor\train\normal_id_02_00000723.wav,ToyConveyor,train,normal,02,00000723,160000,16000
Data\ToyConveyor\train\normal_id_02_00000724.wav,ToyConveyor,train,normal,02,00000724,160000,16000
Data\ToyConveyor\train\normal_id_02_00000725.wav,ToyConveyor,train,normal,02,00000725,160000,16000
Data\ToyConveyor\train\normal_id_02_00000726.wav,ToyConveyor,train,normal,02,00000726,160000,16000
Data\ToyConveyor\train\normal_id_02_00000727.wav,ToyConveyor,train,normal,02,00000727,160000,16000
Data\ToyConveyor\train\normal_id_02_00000728.wav,ToyConveyor,train,normal,02,00000728,160000,16000
Data\ToyConveyor\train\normal_id_02_00000729.wav,ToyConveyor,train,normal,02,00000729,160000,16000
Data\ToyConveyor\train\normal_id_02_00000730.wav,ToyConveyor,train,normal,02,00000730,160000,16000
Data\ToyConveyor\train\normal_id_02_00000731.wav,ToyConveyor,train,normal,02,00000731,160000,16000
Data\ToyConveyor\train\normal_id_02_00000732.wav,ToyConveyor,train,normal,02,00000732,160000,16000
Data\ToyConveyor\train\normal_id_02_00000733.wav,ToyConveyor,train,normal,02,00000733,160000,16000
Data\ToyConveyor\train\normal_id_02_00000734.wav,ToyConveyor,train,normal,02,00000734,160000,16000
Data\ToyConveyor\train\normal_id_02_00000735.wav,ToyConveyor,train,normal,02,00000735,160000,16000
Data\ToyConveyor\train\normal_id_02_00000736.wav,ToyConveyor,train,normal,02,00000736,160000,16000
Data\ToyConveyor\train\normal_id_02_00000737.wav,ToyConveyor,train,normal,02,00000737,160000,16000
Data\ToyConveyor\train\normal_id_02_00000738.wav,ToyConveyor,train,normal,02,00000738,160000,16000
Data\ToyConveyor\train\normal_id_02_00000739.wav,ToyConveyor,train,normal,02,00000739,160000,16000
Data\ToyConveyor\train\normal_id_02_00000740.wav,ToyConveyor,train,normal,02,00000740,160000,16000
Data\ToyConveyor\train\normal_id_02_00000741.wav,ToyConveyor,train,normal,02,00000741,160000,16000
Data\ToyConveyor\train\normal_id_02_00000742.wav,ToyConveyor,train,normal,02,00000742,160000,16000
Data\ToyConveyor\train\normal_id_02_00000743.wav,ToyConveyor,train,normal,02,00000743,160000,16000
Data\ToyConveyor\train\normal_id_02_00000744.wav,ToyConveyor,train,normal,02,00000744,160000,16000
Data\ToyConveyor\train\normal_id_02_00000745.wav,ToyConveyor,train,normal,02,00000745,160000,16000
Data\ToyConveyor\train\normal_id_02_00000746.wav,ToyConveyor,train,normal,02,00000746,160000,16000
Data\ToyConveyor\train\normal_id_02_00000747.wav,ToyConveyor,train,normal,02,00000747,160000,16000
Data\ToyConveyor\train\normal_id_02_00000748.wav,ToyConveyor,train,normal,02,00000748,160000,16000
Data\ToyConveyor\train\normal_id_02_00000749.wav,ToyConveyor,train,normal,02,00000749,160000,16000
Data\ToyConveyor\train\normal_id_02_00000750.wav,ToyConveyor,train,normal,02,00000750,160000,16000
Data\ToyConveyor\train\normal_id_02_00000751.wav,ToyConveyor,train,normal,02,00000751,160000,16000
Data\ToyConveyor\train\normal_id_02_00000752.wav,ToyConveyor,train,normal,02,00000752,160000,16000
Data\ToyConveyor\train\normal_id_02_00000753.wav,ToyConveyor,train,normal,02,00000753,160000,16000
Data\ToyConveyor\train\normal_id_02_00000754.wav,ToyConveyor,train,normal,02,00000754,160000,16000
Data\ToyConveyor\train\normal_id_02_00000755.wav,ToyConveyor,train,normal,02,00000755,160000,16000
Data\ToyConveyor\train\normal_id_02_00000756.wav,ToyConveyor,train,normal,02,00000756,160000,16000
Data\ToyConveyor\train\normal_id_02_00000757.wav,ToyConveyor,train,normal,02,00000757,160000,16000
Data\ToyConveyor\train\normal_id_02_00000758.wav,ToyConveyor,train,normal,02,00000758,160000,16000
Data\ToyConveyor\train\normal_id_02_00000759.wav,ToyConveyor,train,normal,02,00000759,160000,16000
Data\ToyConveyor\train\normal_id_02_00000760.wav,ToyConveyor,train,normal,02,00000760,160000,16000
Data\ToyConveyor\train\normal_id_02_00000761.wav,ToyConveyor,train,normal,02,00000761,160000,16000
Data\ToyConveyor\train\normal_id_02_00000762.wav,ToyConveyor,train,normal,02,00000762,160000,16000
Data\ToyConveyor\train\normal_id_02_00000763.wav,ToyConveyor,train,normal,02,00000763,160000,16000
Data\ToyConveyor\train\normal_id_02_00000764.wav,ToyConveyor,train,normal,02,00000764,160000,16000
Data\ToyConveyor\train\normal_id_02_00000765.wav,ToyConveyor,train,normal,02,00000765,160000,16000
Data\ToyConveyor\train\normal_id_02_00000766.wav,ToyConveyor,train,normal,02,00000766,160000,16000
Data\ToyConveyor\train\normal_id_02_00000767.wav,ToyConveyor,train,normal,02,00000767,160000,16000
Data\ToyConveyor\train\normal_id_02_00000768.wav,ToyConveyor,train,normal,02,00000768,160000,16000
Data\ToyConveyor\train\normal_id_02_00000769.wav,ToyConveyor,train,normal,02,00000769,160000,16000
Data\ToyConveyor\train\normal_id_02_00000770.wav,ToyConveyor,train,normal,02,00000770,160000,16000
Data\ToyConveyor\train\normal_id_02_00000771.wav,ToyConveyor,train,normal,02,00000771,160000,16000
Data\ToyConveyor\train\normal_id_02_00000772.wav,ToyConveyor,train,normal,02,00000772,160000,16000
Data\ToyConveyor\train\normal_id_02_00000773.wav,ToyConveyor,train,normal,02,00000773,160000,16000
Data\ToyConveyor\train\normal_id_02_00000774.wav,ToyConveyor,train,normal,02,00000774,160000,16000
Data\ToyConveyor\train\normal_id_02_00000775.wav,ToyConveyor,train,normal,02,00000775,160000,16000
Data\ToyConveyor\train\normal_id_02_00000776.wav,ToyConveyor,train,normal,02,00000776,160000,16000
Data\ToyConveyor\train\normal_id_02_00000777.wav,ToyConveyor,train,normal,02,00000777,160000,16000
Data\ToyConveyor\train\normal_id_02_00000778.wav,ToyConveyor,train,normal,02,00000778,160000,16000
Data\ToyConveyor\train\normal_id_02_00000779.wav,ToyConveyor,train,normal,02,00000779,160000,16000
Data\ToyConveyor\train\normal_id_02_00000780.wav,ToyConveyor,train,normal,02,00000780,160000,16000
Data\ToyConveyor\train\normal_id_02_00000781.wav,ToyConveyor,train,normal,02,00000781,160000,16000
Data\ToyConveyor\train\normal_id_02_00000782.wav,ToyConveyor,train,normal,02,00000782,160000,16000
Data\ToyConveyor\train\normal_id_02_00000783.wav,ToyConveyor,train,normal,02,00000783,160000,16000
Data\ToyConveyor\train\normal_id_02_00000784.wav,ToyConveyor,train,normal,02,00000784,160000,16000
Data\ToyConveyor\train\normal_id_02_00000785.wav,ToyConveyor,train,normal,02,00000785,160000,16000
Data\ToyConveyor\train\normal_id_02_00000786.wav,ToyConveyor,train,normal,02,00000786,160000,16000
Data\ToyConveyor\train\normal_id_02_00000787.wav,ToyConveyor,train,normal,02,00000787,160000,16000
Data\ToyConveyor\train\normal_id_02_00000788.wav,ToyConveyor,train,normal,02,00000788,160000,16000
Data\ToyConveyor\train\normal_id_02_00000789.wav,ToyConveyor,train,normal,02,00000789,160000,16000
Data\ToyConveyor\train\normal_id_02_00000790.wav,ToyConveyor,train,normal,02,00000790,160000,16000
Data\ToyConveyor\train\normal_id_02_00000791.wav,ToyConveyor,train,normal,02,00000791,160000,16000
Data\ToyConveyor\train\normal_id_02_00000792.wav,ToyConveyor,train,normal,02,00000792,160000,16000
Data\ToyConveyor\train\normal_id_02_00000793.wav,ToyConveyor,train,normal,02,00000793,160000,16000
Data\ToyConveyor\train\normal_id_02_00000794.wav,ToyConveyor,train,normal,02,00000794,160000,16000
Data\ToyConveyor\train\normal_id_02_00000795.wav,ToyConveyor,train,normal,02,00000795,160000,16000
Data\ToyConveyor\train\normal_id_02_00000796.wav,ToyConveyor,train,normal,02,00000796,160000,16000
Data\ToyConveyor\train\normal_id_02_00000797.wav,ToyConveyor,train,normal,02,00000797,160000,16000
Data\ToyConveyor\train\normal_id_02_00000798.wav,ToyConveyor,train,normal,02,00000798,160000,16000
Data\ToyConveyor\train\normal_id_02_00000799.wav,ToyConveyor,train,normal,02,00000799,160000,16000
Data\ToyConveyor\train\normal_id_02_00000800.wav,ToyConveyor,train,normal,02,00000800,160000,16000
Data\ToyConveyor\train\normal_id_02_00000801.wav,ToyConveyor,train,normal,02,00000801,160000,16000
Data\ToyConveyor\train\normal_id_02_00000802.wav,ToyConveyor,train,normal,02,00000802,160000,16000
Data\ToyConveyor\train\normal_id_02_00000803.wav,ToyConveyor,train,normal,02,00000803,160000,16000
Data\ToyConveyor\train\normal_id_02_00000804.wav,ToyConveyor,train,normal,02,00000804,160000,16000
Data\ToyConveyor\train\normal_id_02_00000805.wav,ToyConveyor,train,normal,02,00000805,160000,16000
Data\ToyConveyor\train\normal_id_02_00000806.wav,ToyConveyor,train,normal,02,00000806,160000,16000
Data\ToyConveyor\train\normal_id_02_00000807.wav,ToyConveyor,train,normal,02,00000807,160000,16000
Data\ToyConveyor\train\normal_id_02_00000808.wav,ToyConveyor,train,normal,02,00000808,160000,16000
Data\ToyConveyor\train\normal_id_02_00000809.wav,ToyConveyor,train,normal,02,00000809,160000,16000
Data\ToyConveyor\train\normal_id_02_00000810.wav,ToyConveyor,train,normal,02,00000810,160000,16000
Data\ToyConveyor\train\normal_id_02_00000811.wav,ToyConveyor,train,normal,02,00000811,160000,16000
Data\ToyConveyor\train\normal_id_02_00000812.wav,ToyConveyor,train,normal,02,00000812,160000,16000
Data\ToyConveyor\train\normal_id_02_00000813.wav,ToyConveyor,train,normal,02,00000813,160000,16000
Data\ToyConveyor\train\normal_id_02_00000814.wav,ToyConveyor,train,normal,02,00000814,160000,16000
Data\ToyConveyor\train\normal_id_02_00000815.wav,ToyConveyor,train,normal,02,00000815,160000,16000
Data\ToyConveyor\train\normal_id_02_00000816.wav,ToyConveyor,train,normal,02,00000816,160000,16000
Data\ToyConveyor\train\normal_id_02_00000817.wav,ToyConveyor,train,normal,02,00000817,160000,16000
Data\ToyConveyor\train\normal_id_02_00000818.wav,ToyConveyor,train,normal,02,00000818,160000,16000
Data\ToyConveyor\train\normal_id_02_00000819.wav,ToyConveyor,train,normal,02,00000819,160000,16000
Data\ToyConveyor\train\normal_id_02_00000820.wav,ToyConveyor,train,normal,02,00000820,160000,16000
Data\ToyConveyor\train\normal_id_02_00000821.wav,ToyConveyor,train,normal,02,00000821,160000,16000
Data\ToyConveyor\train\normal_id_02_00000822.wav,ToyConveyor,train,normal,02,00000822,160000,16000
Data\ToyConveyor\train\normal_id_02_00000823.wav,ToyConveyor,train,normal,02,00000823,160000,16000
Data\ToyConveyor\train\normal_id_02_00000824.wav,ToyConveyor,train,normal,02,00000824,160000,16000
Data\ToyConveyor\train\normal_id_02_00000825.wav,ToyConveyor,train,normal,02,00000825,160000,16000
Data\ToyConveyor\train\normal_id_02_00000826.wav,ToyConveyor,train,normal,02,00000826,160000,16000
Data\ToyConveyor\train\normal_id_02_00000827.wav,ToyConveyor,train,normal,02,00000827,160000,16000
Data\ToyConveyor\train\normal_id_02_00000828.wav,ToyConveyor,train,normal,02,00000828,160000,16000
Data\ToyConveyor\train\normal_id_02_00000829.wav,ToyConveyor,train,normal,02,00000829,160000,16000
Data\ToyConveyor\train\normal_id_02_00000830.wav,ToyConveyor,train,normal,02,00000830,160000,16000
Data\ToyConveyor\train\normal_id_02_00000831.wav,ToyConveyor,train,normal,02,00000831,160000,16000
Data\ToyConveyor\train\normal_id_02_00000832.wav,ToyConveyor,train,normal,02,00000832,160000,16000
Data\ToyConveyor\train\normal_id_02_00000833.wav,ToyConveyor,train,normal,02,00000833,160000,16000
Data\ToyConveyor\train\normal_id_02_00000834.wav,ToyConveyor,train,normal,02,00000834,160000,16000
Data\ToyConveyor\train\normal_id_02_00000835.wav,ToyConveyor,train,normal,02,00000835,160000,16000
Data\ToyConveyor\train\normal_id_02_00000836.wav,ToyConveyor,train,normal,02,00000836,160000,16000
Data\ToyConveyor\train\normal_id_02_00000837.wav,ToyConveyor,train,normal,02,00000837,160000,16000
Data\ToyConveyor\train\normal_id_02_00000838.wav,ToyConveyor,train,normal,02,00000838,160000,16000
Data\ToyConveyor\train\normal_id_02_00000839.wav,ToyConveyor,train,normal,02,00000839,160000,16000
Data\ToyConveyor\train\normal_id_02_00000840.wav,ToyConveyor,train,normal,02,00000840,160000,16000
Data\ToyConveyor\train\normal_id_02_00000841.wav,ToyConveyor,train,normal,02,00000841,160000,16000
Data\ToyConveyor\train\normal_id_02_00000842.wav,ToyConveyor,train,normal,02,00000842,160000,16000
Data\ToyConveyor\train\normal_id_02_00000843.wav,ToyConveyor,train,normal,02,00000843,160000,16000
Data\ToyConveyor\train\normal_id_02_00000844.wav,ToyConveyor,train,normal,02,00000844,160000,16000
Data\ToyConveyor\train\normal_id_02_00000845.wav,ToyConveyor,train,normal,02,00000845,160000,16000
Data\ToyConveyor\train\normal_id_02_00000846.wav,ToyConveyor,train,normal,02,00000846,160000,16000
Data\ToyConveyor\train\normal_id_02_00000847.wav,ToyConveyor,train,normal,02,00000847,160000,16000
Data\ToyConveyor\train\normal_id_02_00000848.wav,ToyConveyor,train,normal,02,00000848,160000,16000
Data\ToyConveyor\train\normal_id_02_00000849.wav,ToyConveyor,train,normal,02,00000849,160000,16000
Data\ToyConveyor\train\normal_id_02_00000850.wav,ToyConveyor,train,normal,02,00000850,160000,16000
Data\ToyConveyor\train\normal_id_02_00000851.wav,ToyConveyor,train,normal,02,00000851,160000,16000
Data\ToyConveyor\train\normal_id_02_00000852.wav,ToyConveyor,train,normal,02,00000852,160000,16000
Data\ToyConveyor\train\normal_id_02_00000853.wav,ToyConveyor,train,normal,02,00000853,160000,16000
Data\ToyConveyor\train\normal_id_02_00000854.wav,ToyConveyor,train,normal,02,00000854,160000,16000
Data\ToyConveyor\train\normal_id_02_00000855.wav,ToyConveyor,train,normal,02,00000855,160000,16000
Data\ToyConveyor\train\normal_id_02_00000856.wav,ToyConveyor,train,normal,02,00000856,160000,16000
Data\ToyConveyor\train\normal_id_02_00000857.wav,ToyConveyor,train,normal,02,00000857,160000,16000
Data\ToyConveyor\train\normal_id_02_00000858.wav,ToyConveyor,train,normal,02,00000858,160000,16000
Data\ToyConveyor\train\normal_id_02_00000859.wav,ToyConveyor,train,normal,02,00000859,160000,16000
Data\ToyConveyor\train\normal_id_02_00000860.wav,ToyConveyor,train,normal,02,00000860,160000,16000
Data\ToyConveyor\train\normal_id_02_00000861.wav,ToyConveyor,train,normal,02,00000861,160000,16000
Data\ToyConveyor\train\normal_id_02_00000862.wav,ToyConveyor,train,normal,02,00000862,160000,16000
Data\ToyConveyor\train\normal_id_02_00000863.wav,ToyConveyor,train,normal,02,00000863,160000,16000
Data\ToyConveyor\train\normal_id_02_00000864.wav,ToyConveyor,train,normal,02,00000864,160000,16000
Data\ToyConveyor\train\normal_id_02_00000865.wav,ToyConveyor,train,normal,02,00000865,160000,16000
Data\ToyConveyor\train\normal_id_02_00000866.wav,ToyConveyor,train,normal,02,00000866,160000,16000
Data\ToyConveyor\train\normal_id_02_00000867.wav,ToyConveyor,train,normal,02,00000867,160000,16000
